"Time","Voltage [V]","Current [uA]","Pressure [Pa]","VSR53USB [Pa]"
"2024-11-20 15:29:50.636","-15.529119999999992","-13.741968","0.00","251.80"
"2024-11-20 15:29:50.634","-19.623847999999988","-11.778023999999998","0.00","251.80"
"2024-11-20 15:29:50.632","-22.661871999999995","-14.396615999999998","0.00","251.80"
"2024-11-20 15:29:50.630","-26.624511999999996","-14.069292","0.00","251.80"
"2024-11-20 15:29:50.628","-29.530447999999993","-15.705912000000001","0.00","251.80"
"2024-11-20 15:29:50.626","-34.28561599999999","-16.033236","0.00","251.80"
"2024-11-20 15:29:50.624","-31.379679999999993","-16.687884","0.00","251.80"
"2024-11-20 15:29:50.622","-29.530447999999993","-18.324504","0.00","251.80"
"2024-11-20 15:29:50.620","-25.17154399999999","-14.069292","0.00","251.80"
"2024-11-20 15:29:50.618","-23.190223999999994","-17.342532","0.00","251.80"
"2024-11-20 15:29:50.616","-19.09549599999999","-11.450700000000001","0.00","251.80"
"2024-11-20 15:29:50.614","-17.24626399999999","-16.033236","0.00","251.80"
"2024-11-20 15:29:50.612","-13.151535999999993","-11.123376","0.00","251.80"
"2024-11-20 15:29:50.610","-10.509775999999988","-15.705912000000001","0.00","251.80"
"2024-11-20 15:29:50.608","-7.207575999999989","-12.105348","0.00","251.80"
"2024-11-20 15:29:50.606","-4.301639999999992","-16.033236","0.00","251.80"
"2024-11-20 15:29:50.604","-1.395703999999995","-13.414644","0.00","251.80"
"2024-11-20 15:29:50.602","2.4348480000000166","-14.723939999999999","0.00","251.80"
"2024-11-20 15:29:50.600","4.812432000000015","-12.432672","0.00","251.80"
"2024-11-20 15:29:50.598","9.435512000000017","-11.450700000000001","0.00","251.80"
"2024-11-20 15:29:50.596","11.945184000000012","-11.450700000000001","0.00","251.80"
"2024-11-20 15:29:50.594","16.039912000000015","-8.504784","0.00","251.80"
"2024-11-20 15:29:50.592","19.21002400000002","-9.486756","0.00","251.80"
"2024-11-20 15:29:50.590","23.568928000000014","-4.576895999999998","0.00","251.80"
"2024-11-20 15:29:50.588","26.47486400000001","-1.9583039999999983","0.00","251.80"
"2024-11-20 15:29:50.586","30.833768000000006","8.516064","0.00","251.80"
"2024-11-20 15:29:50.584","33.07926400000001","24.882264","0.00","251.80"
"2024-11-20 15:29:50.582","31.494208000000015","21.2817","0.00","251.80"
"2024-11-20 15:29:50.580","27.92783200000001","19.64508","0.00","251.70"
"2024-11-20 15:29:50.578","24.62563200000001","15.717191999999997","0.00","251.70"
"2024-11-20 15:29:50.576","22.115960000000015","14.407896000000001","0.00","251.70"
"2024-11-20 15:29:50.574","17.889144000000016","8.188740000000003","0.00","251.70"
"2024-11-20 15:29:50.572","16.304088000000007","5.8974720000000005","0.00","251.70"
"2024-11-20 15:29:50.570","12.209360000000018","-1.630980000000001","0.00","251.70"
"2024-11-20 15:29:50.568","10.228040000000007","-2.2856280000000027","0.00","251.70"
"2024-11-20 15:29:50.566","6.529576000000006","-8.504784","0.00","251.70"
"2024-11-20 15:29:50.564","3.887816000000015","-8.17746","0.00","251.70"
"2024-11-20 15:29:50.562","0.7177040000000119","-11.123376","0.00","251.70"
"2024-11-20 15:29:50.560","-2.8486719999999934","-10.141404000000001","0.00","251.70"
"2024-11-20 15:29:50.558","-5.75460799999999","-11.778023999999998","0.00","251.70"
"2024-11-20 15:29:50.556","-10.377687999999992","-11.778023999999998","0.00","251.70"
"2024-11-20 15:29:50.554","-13.415711999999992","-11.450700000000001","0.00","251.70"
"2024-11-20 15:29:50.552","-17.51043999999999","-14.069292","0.00","251.70"
"2024-11-20 15:29:50.550","-20.416375999999993","-12.105348","0.00","251.70"
"2024-11-20 15:29:50.548","-24.51110399999999","-16.033236","0.00","251.70"
"2024-11-20 15:29:50.546","-27.681215999999992","-14.069292","0.00","251.70"
"2024-11-20 15:29:50.544","-31.643855999999992","-17.99718","0.00","251.70"
"2024-11-20 15:29:50.542","-33.75726399999999","-15.705912000000001","0.00","251.70"
"2024-11-20 15:29:50.540","-30.32297599999999","-17.342532","0.00","251.70"
"2024-11-20 15:29:50.538","-27.417039999999993","-14.396615999999998","0.00","251.70"
"2024-11-20 15:29:50.536","-23.850663999999995","-14.396615999999998","0.00","251.70"
"2024-11-20 15:29:50.534","-22.13351999999999","-14.069292","0.00","251.70"
"2024-11-20 15:29:50.532","-17.90670399999999","-13.087319999999998","0.00","251.70"
"2024-11-20 15:29:50.530","-16.189559999999993","-15.705912000000001","0.00","251.64"
"2024-11-20 15:29:50.528","-11.698567999999995","-12.432672","0.00","251.64"
"2024-11-20 15:29:50.526","-9.98142399999999","-17.342532","0.00","251.64"
"2024-11-20 15:29:50.524","-6.150871999999993","-13.087319999999998","0.00","251.64"
"2024-11-20 15:29:50.522","-3.6411999999999907","-16.687884","0.00","251.64"
"2024-11-20 15:29:50.520","0.18935200000001373","-11.778023999999998","0.00","251.64"
"2024-11-20 15:29:50.518","3.2273760000000067","-14.723939999999999","0.00","251.64"
"2024-11-20 15:29:50.516","7.057928000000004","-10.468727999999999","0.00","251.64"
"2024-11-20 15:29:50.514","10.360128000000017","-11.778023999999998","0.00","251.64"
"2024-11-20 15:29:50.512","13.39815200000001","-9.81408","0.00","251.64"
"2024-11-20 15:29:50.510","17.889144000000016","-9.159431999999999","0.00","251.64"
"2024-11-20 15:29:50.508","20.662992000000017","-9.159431999999999","0.00","251.64"
"2024-11-20 15:29:50.506","24.889808000000016","-4.249572000000001","0.00","251.64"
"2024-11-20 15:29:50.504","27.13530400000002","0.005639999999999645","0.00","251.64"
"2024-11-20 15:29:50.502","32.02256000000001","14.407896000000001","0.00","251.64"
"2024-11-20 15:29:50.500","31.890472000000017","23.900292","0.00","251.64"
"2024-11-20 15:29:50.498","30.43750400000002","20.954376000000003","0.00","251.64"
"2024-11-20 15:29:50.496","26.47486400000001","19.317756000000003","0.00","251.64"
"2024-11-20 15:29:50.494","23.70101600000001","15.062544000000003","0.00","251.64"
"2024-11-20 15:29:50.492","21.059256000000005","12.771276","0.00","251.64"
"2024-11-20 15:29:50.490","17.09661600000001","5.8974720000000005","0.00","251.64"
"2024-11-20 15:29:50.488","15.115296000000015","2.9515560000000036","0.00","251.64"
"2024-11-20 15:29:50.486","11.152656000000007","-4.576895999999998","0.00","251.64"
"2024-11-20 15:29:50.484","8.775072000000009","-4.249572000000001","0.00","251.64"
"2024-11-20 15:29:50.482","5.208696000000003","-9.159431999999999","0.00","251.64"
"2024-11-20 15:29:50.480","2.5669360000000125","-7.195488000000001","0.00","251.55"
"2024-11-20 15:29:50.478","-0.6031759999999906","-11.123376","0.00","251.55"
"2024-11-20 15:29:50.476","-4.037463999999993","-9.159431999999999","0.00","251.55"
"2024-11-20 15:29:50.474","-7.603839999999991","-11.778023999999998","0.00","251.55"
"2024-11-20 15:29:50.472","-11.83065599999999","-11.778023999999998","0.00","251.55"
"2024-11-20 15:29:50.470","-14.472415999999988","-12.432672","0.00","251.55"
"2024-11-20 15:29:50.468","-18.963407999999994","-15.051264","0.00","251.55"
"2024-11-20 15:29:50.466","-21.737255999999995","-13.741968","0.00","251.55"
"2024-11-20 15:29:50.464","-26.36033599999999","-17.342532","0.00","251.55"
"2024-11-20 15:29:50.462","-29.266271999999994","-14.069292","0.00","251.55"
"2024-11-20 15:29:50.460","-32.964735999999995","-17.342532","0.00","251.55"
"2024-11-20 15:29:50.458","-32.700559999999996","-14.396615999999998","0.00","251.55"
"2024-11-20 15:29:50.456","-29.266271999999994","-15.705912000000001","0.00","251.55"
"2024-11-20 15:29:50.454","-26.492423999999993","-14.069292","0.00","251.55"
"2024-11-20 15:29:50.452","-22.79395999999999","-14.396615999999998","0.00","251.55"
"2024-11-20 15:29:50.450","-20.812639999999995","-14.396615999999998","0.00","251.55"
"2024-11-20 15:29:50.448","-16.585823999999988","-14.069292","0.00","251.55"
"2024-11-20 15:29:50.446","-14.736591999999995","-17.342532","0.00","251.55"
"2024-11-20 15:29:50.444","-10.90603999999999","-13.741968","0.00","251.55"
"2024-11-20 15:29:50.442","-8.528455999999991","-16.687884","0.00","251.55"
"2024-11-20 15:29:50.440","-4.962079999999993","-11.778023999999998","0.00","251.55"
"2024-11-20 15:29:50.438","-2.3203199999999953","-15.378588","0.00","251.55"
"2024-11-20 15:29:50.436","1.378144000000006","-10.468727999999999","0.00","251.55"
"2024-11-20 15:29:50.434","4.548256000000009","-13.414644","0.00","251.55"
"2024-11-20 15:29:50.432","8.114632000000015","-10.468727999999999","0.00","251.55"
"2024-11-20 15:29:50.430","12.209360000000018","-11.450700000000001","0.00","251.55"
"2024-11-20 15:29:50.428","14.851120000000009","-11.450700000000001","0.00","251.55"
"2024-11-20 15:29:50.426","19.342112000000014","-9.486756","0.00","251.55"
"2024-11-20 15:29:50.424","21.85178400000001","-9.81408","0.00","251.55"
"2024-11-20 15:29:50.422","26.07860000000001","-2.2856280000000027","0.00","251.55"
"2024-11-20 15:29:50.420","28.85244800000001","5.242823999999999","0.00","251.55"
"2024-11-20 15:29:50.418","33.87179200000001","21.936348000000002","0.00","251.49"
"2024-11-20 15:29:50.416","30.965856000000016","23.900292","0.00","251.49"
"2024-11-20 15:29:50.414","29.116624000000016","20.299728","0.00","251.49"
"2024-11-20 15:29:50.412","25.682336000000006","18.335784000000004","0.00","251.49"
"2024-11-20 15:29:50.410","21.983872000000005","13.425924000000002","0.00","251.49"
"2024-11-20 15:29:50.408","20.134640000000005","10.480007999999998","0.00","251.49"
"2024-11-20 15:29:50.406","15.643648000000013","2.296908000000002","0.00","251.49"
"2024-11-20 15:29:50.404","13.530240000000006","0.33296399999999693","0.00","251.49"
"2024-11-20 15:29:50.402","9.831776000000005","-5.886192000000001","0.00","251.49"
"2024-11-20 15:29:50.400","7.586280000000016","-4.904219999999999","0.00","251.49"
"2024-11-20 15:29:50.398","4.284080000000017","-8.832107999999998","0.00","251.49"
"2024-11-20 15:29:50.396","1.378144000000006","-7.195488000000001","0.00","251.49"
"2024-11-20 15:29:50.394","-2.056143999999989","-10.141404000000001","0.00","251.49"
"2024-11-20 15:29:50.392","-6.150871999999993","-10.468727999999999","0.00","251.49"
"2024-11-20 15:29:50.390","-8.660543999999987","-11.123376","0.00","251.49"
"2024-11-20 15:29:50.388","-13.01944799999999","-14.396615999999998","0.00","251.49"
"2024-11-20 15:29:50.386","-16.05747199999999","-12.759996000000001","0.00","251.49"
"2024-11-20 15:29:50.384","-20.416375999999993","-16.687884","0.00","251.49"
"2024-11-20 15:29:50.382","-23.454399999999993","-13.414644","0.00","251.49"
"2024-11-20 15:29:50.380","-27.02077599999999","-16.687884","0.00","251.49"
"2024-11-20 15:29:50.378","-30.719239999999992","-14.069292","0.00","251.49"
"2024-11-20 15:29:50.376","-33.889351999999995","-15.705912000000001","0.00","251.49"
"2024-11-20 15:29:50.374","-31.90803199999999","-14.723939999999999","0.00","251.14"
"2024-11-20 15:29:50.372","-27.681215999999992","-14.396615999999998","0.00","251.14"
"2024-11-20 15:29:50.370","-25.567807999999992","-16.033236","0.00","251.14"
"2024-11-20 15:29:50.368","-21.605167999999992","-13.414644","0.00","251.14"
"2024-11-20 15:29:50.366","-19.491759999999992","-17.99718","0.00","251.14"
"2024-11-20 15:29:50.364","-15.661207999999988","-13.414644","0.00","251.14"
"2024-11-20 15:29:50.362","-13.283623999999989","-17.342532","0.00","251.14"
"2024-11-20 15:29:50.360","-9.71724799999999","-12.759996000000001","0.00","251.14"
"2024-11-20 15:29:50.358","-6.94339999999999","-15.705912000000001","0.00","251.14"
"2024-11-20 15:29:50.356","-3.7732879999999938","-11.450700000000001","0.00","251.14"
"2024-11-20 15:29:50.354","-0.7352639999999866","-13.087319999999998","0.00","251.14"
"2024-11-20 15:29:50.352","1.7744080000000082","-12.105348","0.00","251.14"
"2024-11-20 15:29:50.350","6.661664000000016","-11.450700000000001","0.00","251.14"
"2024-11-20 15:29:50.348","9.17133600000001","-13.414644","0.00","251.14"
"2024-11-20 15:29:50.346","13.530240000000006","-10.796052","0.00","251.14"
"2024-11-20 15:29:50.344","16.039912000000015","-12.759996000000001","0.00","251.10"
"2024-11-20 15:29:50.342","20.39881600000001","-8.504784","0.00","251.10"
"2024-11-20 15:29:50.340","23.965192000000016","-6.868164","0.00","251.10"
"2024-11-20 15:29:50.338","27.663656000000017","-0.32168399999999764","0.00","251.10"
"2024-11-20 15:29:50.336","31.23003200000001","13.098599999999998","0.00","251.10"
"2024-11-20 15:29:50.334","32.94717600000001","24.882264","0.00","251.10"
"2024-11-20 15:29:50.332","30.965856000000016","23.900292","0.00","251.10"
"2024-11-20 15:29:50.330","26.47486400000001","18.663108","0.00","251.10"
"2024-11-20 15:29:50.328","25.021896000000012","17.026488","0.00","251.10"
"2024-11-20 15:29:50.326","20.39881600000001","10.152684","0.00","251.10"
"2024-11-20 15:29:50.324","18.54958400000001","7.206768000000004","0.00","251.10"
"2024-11-20 15:29:50.322","15.115296000000015","0.6602880000000013","0.00","251.10"
"2024-11-20 15:29:50.320","12.47353600000001","-1.630980000000001","0.00","251.10"
"2024-11-20 15:29:50.318","9.699688000000009","-4.576895999999998","0.00","251.10"
"2024-11-20 15:29:50.316","5.6049600000000055","-6.540839999999999","0.00","251.10"
"2024-11-20 15:29:50.314","3.359464000000017","-6.540839999999999","0.00","251.10"
"2024-11-20 15:29:50.312","-0.3389999999999844","-9.159431999999999","0.00","251.10"
"2024-11-20 15:29:50.310","-3.1128479999999925","-8.504784","0.00","251.02"
"2024-11-20 15:29:50.308","-6.94339999999999","-13.087319999999998","0.00","251.02"
"2024-11-20 15:29:50.306","-10.377687999999992","-12.432672","0.00","251.02"
"2024-11-20 15:29:50.304","-14.076151999999993","-15.705912000000001","0.00","251.02"
"2024-11-20 15:29:50.302","-17.90670399999999","-14.396615999999998","0.00","251.02"
"2024-11-20 15:29:50.300","-20.68055199999999","-14.723939999999999","0.00","251.02"
"2024-11-20 15:29:50.298","-25.699895999999995","-15.705912000000001","0.00","251.02"
"2024-11-20 15:29:50.296","-27.813303999999995","-12.105348","0.00","251.02"
"2024-11-20 15:29:50.294","-32.83264799999999","-16.36056","0.00","251.02"
"2024-11-20 15:29:50.292","-32.83264799999999","-12.759996000000001","0.00","251.02"
"2024-11-20 15:29:50.290","-30.32297599999999","-17.015208","0.00","251.02"
"2024-11-20 15:29:50.288","-26.624511999999996","-13.414644","0.00","251.02"
"2024-11-20 15:29:50.286","-23.850663999999995","-18.324504","0.00","251.02"
"2024-11-20 15:29:50.284","-20.68055199999999","-15.051264","0.00","251.02"
"2024-11-20 15:29:50.282","-17.114175999999993","-17.015208","0.00","251.02"
"2024-11-20 15:29:50.280","-15.264943999999993","-14.396615999999998","0.00","251.02"
"2024-11-20 15:29:50.278","-11.302303999999992","-13.741968","0.00","250.96"
"2024-11-20 15:29:50.276","-9.188895999999993","-14.069292","0.00","250.96"
"2024-11-20 15:29:50.274","-5.75460799999999","-11.450700000000001","0.00","250.96"
"2024-11-20 15:29:50.272","-3.1128479999999925","-13.741968","0.00","250.96"
"2024-11-20 15:29:50.270","0.3214400000000097","-11.450700000000001","0.00","250.96"
"2024-11-20 15:29:50.268","4.019904000000011","-14.069292","0.00","250.96"
"2024-11-20 15:29:50.266","7.32210400000001","-12.759996000000001","0.00","250.96"
"2024-11-20 15:29:50.264","11.284744000000018","-13.741968","0.00","250.96"
"2024-11-20 15:29:50.262","13.926504000000008","-12.432672","0.00","250.96"
"2024-11-20 15:29:50.260","18.681672000000006","-9.159431999999999","0.00","250.96"
"2024-11-20 15:29:50.258","21.059256000000005","-9.486756","0.00","250.96"
"2024-11-20 15:29:50.256","25.682336000000006","-1.3036559999999966","0.00","250.96"
"2024-11-20 15:29:50.254","27.795744000000013","3.278880000000001","0.00","250.96"
"2024-11-20 15:29:50.252","33.07926400000001","19.317756000000003","0.00","250.96"
"2024-11-20 15:29:50.250","31.494208000000015","24.227615999999998","0.00","250.96"
"2024-11-20 15:29:50.248","30.305416000000008","21.2817","0.00","250.89"
"2024-11-20 15:29:50.246","26.21068800000002","17.026488","0.00","250.89"
"2024-11-20 15:29:50.244","22.512224000000018","13.098599999999998","0.00","250.89"
"2024-11-20 15:29:50.242","20.39881600000001","9.825360000000003","0.00","250.89"
"2024-11-20 15:29:50.240","16.436176000000017","4.260852","0.00","250.89"
"2024-11-20 15:29:50.238","14.454856000000007","1.6422600000000003","0.00","250.89"
"2024-11-20 15:29:50.236","10.888480000000015","-2.2856280000000027","0.00","250.89"
"2024-11-20 15:29:50.234","7.982544000000004","-4.249572000000001","0.00","250.89"
"2024-11-20 15:29:50.232","5.3407840000000135","-6.540839999999999","0.00","250.89"
"2024-11-20 15:29:50.230","1.6423200000000122","-8.17746","0.00","250.89"
"2024-11-20 15:29:50.228","-0.7352639999999866","-8.832107999999998","0.00","250.89"
"2024-11-20 15:29:50.226","-5.358343999999988","-14.396615999999998","0.00","250.89"
"2024-11-20 15:29:50.224","-8.13219199999999","-11.450700000000001","0.00","250.89"
"2024-11-20 15:29:50.222","-12.491095999999992","-15.705912000000001","0.00","250.89"
"2024-11-20 15:29:50.220","-15.13285599999999","-11.778023999999998","0.00","250.89"
"2024-11-20 15:29:50.218","-19.09549599999999","-15.705912000000001","0.00","250.89"
"2024-11-20 15:29:50.216","-22.661871999999995","-11.778023999999998","0.00","250.89"
"2024-11-20 15:29:50.214","-26.36033599999999","-15.051264","0.00","250.84"
"2024-11-20 15:29:50.212","-30.32297599999999","-13.087319999999998","0.00","250.84"
"2024-11-20 15:29:50.210","-33.228911999999994","-14.396615999999998","0.00","250.84"
"2024-11-20 15:29:50.208","-32.43638399999999","-17.342532","0.00","250.84"
"2024-11-20 15:29:50.206","-28.341655999999993","-15.051264","0.00","250.84"
"2024-11-20 15:29:50.204","-26.09615999999999","-17.99718","0.00","250.84"
"2024-11-20 15:29:50.202","-22.39769599999999","-14.396615999999998","0.00","250.84"
"2024-11-20 15:29:50.200","-19.491759999999992","-17.015208","0.00","250.84"
"2024-11-20 15:29:50.198","-16.585823999999988","-13.741968","0.00","250.84"
"2024-11-20 15:29:50.196","-13.283623999999989","-14.396615999999998","0.00","250.84"
"2024-11-20 15:29:50.194","-11.17021599999999","-13.087319999999998","0.00","250.84"
"2024-11-20 15:29:50.192","-7.075487999999993","-12.105348","0.00","250.84"
"2024-11-20 15:29:50.190","-5.094167999999989","-14.396615999999998","0.00","250.84"
"2024-11-20 15:29:50.188","-0.9994399999999928","-11.123376","0.00","250.84"
"2024-11-20 15:29:50.186","1.378144000000006","-16.033236","0.00","250.84"
"2024-11-20 15:29:50.184","5.3407840000000135","-12.105348","0.00","250.76"
"2024-11-20 15:29:50.182","8.775072000000009","-15.051264","0.00","250.76"
"2024-11-20 15:29:50.180","12.47353600000001","-11.123376","0.00","250.76"
"2024-11-20 15:29:50.178","16.17200000000001","-11.778023999999998","0.00","250.76"
"2024-11-20 15:29:50.176","18.813760000000016","-8.504784","0.00","250.76"
"2024-11-20 15:29:50.174","23.304752000000008","-5.2315439999999995","0.00","250.76"
"2024-11-20 15:29:50.172","26.21068800000002","-1.3036559999999966","0.00","250.76"
"2024-11-20 15:29:50.170","30.569592000000014","10.480007999999998","0.00","250.76"
"2024-11-20 15:29:50.168","32.55091200000001","25.864236","0.00","250.76"
"2024-11-20 15:29:50.166","31.758384000000007","21.609023999999998","0.00","250.76"
"2024-11-20 15:29:50.164","27.267392000000015","18.663108","0.00","250.76"
"2024-11-20 15:29:50.162","25.28607200000002","15.062544000000003","0.00","250.76"
"2024-11-20 15:29:50.160","22.380136000000007","13.098599999999998","0.00","250.76"
"2024-11-20 15:29:50.158","18.285408000000018","7.206768000000004","0.00","250.76"
"2024-11-20 15:29:50.156","16.568264000000013","5.8974720000000005","0.00","250.76"
"2024-11-20 15:29:50.154","12.077272000000008","-1.3036559999999966","0.00","250.76"
"2024-11-20 15:29:50.152","10.360128000000017","-1.3036559999999966","0.00","250.76"
"2024-11-20 15:29:50.150","6.793752000000012","-6.868164","0.00","250.70"
"2024-11-20 15:29:50.148","4.151992000000007","-6.868164","0.00","250.70"
"2024-11-20 15:29:50.146","1.113968000000014","-10.796052","0.00","250.70"
"2024-11-20 15:29:50.144","-3.5091119999999876","-12.105348","0.00","250.70"
"2024-11-20 15:29:50.142","-5.75460799999999","-11.778023999999998","0.00","250.70"
"2024-11-20 15:29:50.140","-10.245599999999989","-14.396615999999998","0.00","250.70"
"2024-11-20 15:29:50.138","-13.151535999999993","-11.450700000000001","0.00","250.70"
"2024-11-20 15:29:50.136","-16.98208799999999","-13.741968","0.00","250.70"
"2024-11-20 15:29:50.134","-20.812639999999995","-12.105348","0.00","250.70"
"2024-11-20 15:29:50.132","-23.850663999999995","-14.396615999999998","0.00","250.70"
"2024-11-20 15:29:50.130","-27.94539199999999","-13.741968","0.00","250.70"
"2024-11-20 15:29:50.128","-30.587151999999996","-14.723939999999999","0.00","250.70"
"2024-11-20 15:29:50.126","-34.549792","-18.651828","0.00","250.70"
"2024-11-20 15:29:50.124","-30.32297599999999","-15.051264","0.00","250.70"
"2024-11-20 15:29:50.122","-28.341655999999993","-18.651828","0.00","250.70"
"2024-11-20 15:29:50.120","-24.24692799999999","-13.741968","0.00","250.70"
"2024-11-20 15:29:50.118","-21.605167999999992","-17.342532","0.00","250.59"
"2024-11-20 15:29:50.116","-18.302967999999993","-12.105348","0.00","250.59"
"2024-11-20 15:29:50.114","-15.529119999999992","-15.378588","0.00","250.59"
"2024-11-20 15:29:50.112","-12.887359999999994","-12.432672","0.00","250.59"
"2024-11-20 15:29:50.110","-8.924719999999994","-13.087319999999998","0.00","250.59"
"2024-11-20 15:29:50.108","-6.679223999999991","-15.051264","0.00","250.59"
"2024-11-20 15:29:50.106","-2.9807599999999894","-13.087319999999998","0.00","250.59"
"2024-11-20 15:29:50.104","-0.7352639999999866","-16.033236","0.00","250.59"
"2024-11-20 15:29:50.102","3.2273760000000067","-12.432672","0.00","250.59"
"2024-11-20 15:29:50.100","6.661664000000016","-14.396615999999998","0.00","250.59"
"2024-11-20 15:29:50.098","10.095952000000011","-11.450700000000001","0.00","250.59"
"2024-11-20 15:29:50.096","14.058592000000004","-9.81408","0.00","250.59"
"2024-11-20 15:29:50.094","16.568264000000013","-10.796052","0.00","250.59"
"2024-11-20 15:29:50.092","21.455520000000007","-5.558868","0.00","250.59"
"2024-11-20 15:29:50.090","23.833104000000006","-6.2135159999999985","0.00","250.59"
"2024-11-20 15:29:50.088","28.588272000000018","3.606203999999998","0.00","250.59"
"2024-11-20 15:29:50.086","30.965856000000016","13.098599999999998","0.00","250.55"
"2024-11-20 15:29:50.084","34.00388000000001","23.572968000000003","0.00","250.55"
"2024-11-20 15:29:50.082","29.644976000000014","20.299728","0.00","250.55"
"2024-11-20 15:29:50.080","26.606952000000007","17.681136000000002","0.00","250.55"
"2024-11-20 15:29:50.078","24.097280000000012","15.717191999999997","0.00","250.55"
"2024-11-20 15:29:50.076","20.134640000000005","11.789304000000001","0.00","250.55"
"2024-11-20 15:29:50.074","17.757056000000006","7.534092000000001","0.00","250.55"
"2024-11-20 15:29:50.072","14.454856000000007","1.9695839999999976","0.00","250.55"
"2024-11-20 15:29:50.070","12.077272000000008","-1.3036559999999966","0.00","250.55"
"2024-11-20 15:29:50.068","9.303424000000007","-4.904219999999999","0.00","250.55"
"2024-11-20 15:29:50.066","5.076608000000007","-8.832107999999998","0.00","250.55"
"2024-11-20 15:29:50.064","2.9632000000000147","-8.17746","0.00","250.55"
"2024-11-20 15:29:50.062","-0.9994399999999928","-12.432672","0.00","250.55"
"2024-11-20 15:29:50.060","-3.5091119999999876","-9.486756","0.00","250.55"
"2024-11-20 15:29:50.058","-7.603839999999991","-13.741968","0.00","250.55"
"2024-11-20 15:29:50.056","-10.90603999999999","-10.141404000000001","0.00","250.55"
"2024-11-20 15:29:50.054","-14.604503999999991","-13.741968","0.00","250.55"
"2024-11-20 15:29:50.052","-18.83131999999999","-12.105348","0.00","250.55"
"2024-11-20 15:29:50.050","-21.605167999999992","-13.414644","0.00","250.55"
"2024-11-20 15:29:50.048","-25.964071999999994","-16.033236","0.00","250.55"
"2024-11-20 15:29:50.046","-28.737919999999995","-14.396615999999998","0.00","250.55"
"2024-11-20 15:29:50.044","-33.09682399999999","-17.99718","0.00","250.55"
"2024-11-20 15:29:50.042","-32.56847199999999","-15.378588","0.00","250.47"
"2024-11-20 15:29:50.040","-29.266271999999994","-17.669856","0.00","250.47"
"2024-11-20 15:29:50.038","-26.36033599999999","-14.723939999999999","0.00","250.47"
"2024-11-20 15:29:50.036","-22.926047999999994","-14.396615999999998","0.00","250.47"
"2024-11-20 15:29:50.034","-21.20890399999999","-14.723939999999999","0.00","250.47"
"2024-11-20 15:29:50.032","-16.71791199999999","-12.432672","0.00","250.47"
"2024-11-20 15:29:50.030","-14.736591999999995","-15.705912000000001","0.00","250.47"
"2024-11-20 15:29:50.028","-10.773951999999994","-11.778023999999998","0.00","250.47"
"2024-11-20 15:29:50.026","-8.396367999999988","-17.015208","0.00","250.47"
"2024-11-20 15:29:50.024","-4.962079999999993","-12.759996000000001","0.00","250.47"
"2024-11-20 15:29:50.022","-2.056143999999989","-16.033236","0.00","250.47"
"2024-11-20 15:29:50.020","0.7177040000000119","-13.087319999999998","0.00","250.47"
"2024-11-20 15:29:50.018","4.812432000000015","-12.759996000000001","0.00","250.47"
"2024-11-20 15:29:50.016","7.454192000000006","-12.759996000000001","0.00","250.47"
"2024-11-20 15:29:50.014","11.681008000000006","-9.159431999999999","0.00","250.47"
"2024-11-20 15:29:50.012","14.983208000000005","-10.796052","0.00","250.47"
"2024-11-20 15:29:50.010","18.813760000000016","-7.850135999999999","0.00","250.47"
"2024-11-20 15:29:50.008","22.644312000000014","-7.850135999999999","0.00","250.41"
"2024-11-20 15:29:50.006","25.814424000000017","-4.249572000000001","0.00","250.41"
"2024-11-20 15:29:50.004","29.77706400000001","5.8974720000000005","0.00","250.41"
"2024-11-20 15:29:50.002","32.02256000000001","19.972403999999997","0.00","250.41"
"2024-11-20 15:29:50.000","32.418824000000015","23.900292","0.00","250.41"
"2024-11-20 15:29:49.998","27.267392000000015","19.64508","0.00","250.41"
"2024-11-20 15:29:49.996","26.47486400000001","18.00846","0.00","250.41"
"2024-11-20 15:29:49.994","22.115960000000015","13.098599999999998","0.00","250.41"
"2024-11-20 15:29:49.992","19.870464000000013","9.825360000000003","0.00","250.41"
"2024-11-20 15:29:49.990","16.832440000000005","5.570148000000003","0.00","250.41"
"2024-11-20 15:29:49.988","13.266064000000014","-0.9763319999999993","0.00","250.41"
"2024-11-20 15:29:49.986","10.888480000000015","-2.9402759999999972","0.00","250.41"
"2024-11-20 15:29:49.984","7.057928000000004","-8.17746","0.00","250.41"
"2024-11-20 15:29:49.982","4.548256000000009","-7.850135999999999","0.00","250.41"
"2024-11-20 15:29:49.980","1.7744080000000082","-10.141404000000001","0.00","250.41"
"2024-11-20 15:29:49.978","-2.188231999999985","-10.141404000000001","0.00","250.41"
"2024-11-20 15:29:49.976","-4.82999199999999","-9.159431999999999","0.00","250.31"
"2024-11-20 15:29:49.974","-9.71724799999999","-13.087319999999998","0.00","250.31"
"2024-11-20 15:29:49.972","-12.226919999999993","-9.81408","0.00","250.31"
"2024-11-20 15:29:49.970","-16.585823999999988","-14.723939999999999","0.00","250.31"
"2024-11-20 15:29:49.968","-19.623847999999988","-12.105348","0.00","250.31"
"2024-11-20 15:29:49.966","-23.32231199999999","-17.342532","0.00","250.31"
"2024-11-20 15:29:49.964","-27.02077599999999","-14.723939999999999","0.00","250.31"
"2024-11-20 15:29:49.962","-30.05879999999999","-16.033236","0.00","250.31"
"2024-11-20 15:29:49.960","-34.68187999999999","-17.342532","0.00","250.31"
